,Tarih,Ömerli,Darlık,Elmalı,Terkos,Alibey,Büyükçekmece,Sazlıdere,Kazandere,Pabuçdere,Istrancalar,TotalBaraj,year,yillik_ort,Ömerli_Ort,Darlık_Ort,Elmalı_Ort,Terkos_Ort,Alibey_Ort,Büyükçekmece_Ort,Sazlıdere_Ort,Kazandere_Ort,Pabuçdere_Ort,Istrancalar_Ort
0,2000-10-23,0.6525506540737814,0.7501506046511628,0.7897916666666667,0.7085681178000629,0.0,0.5214424309970929,0.5054891243097046,0.05749867998163457,0.0685530170940171,0.11095329802599904,0.41649975936001216,2000,0.42041188728900447,0.6461676914925191,0.7757898629900332,0.8214032738095238,0.6108480734568591,0.07417889464897637,0.4811962102472566,0.49610340907407796,0.06691585071494173,0.06833116002442002,0.16318444643143729
1,2000-10-24,0.6597308079584996,0.7730306046511628,0.8171875,0.7103444875216499,0.0,0.5214424309970929,0.5069524264623023,0.05749867998163457,0.06909197435897436,0.07722580645161291,0.4192504718382929,2000,0.42041188728900447,0.6461676914925191,0.7757898629900332,0.8214032738095238,0.6108480734568591,0.07417889464897637,0.4811962102472566,0.49610340907407796,0.06691585071494173,0.06833116002442002,0.16318444643143729
2,2000-10-25,0.6633272578185078,0.787929134883721,0.8266666666666667,0.7085681178000629,0.0,0.5196659124631571,0.5069524264623023,0.05749867998163457,0.069361452991453,0.10559300272829401,0.4245562651795799,2000,0.42041188728900447,0.6461676914925191,0.7757898629900332,0.8214032738095238,0.6108480734568591,0.07417889464897637,0.4811962102472566,0.49610340907407796,0.06691585071494173,0.06833116002442002,0.16318444643143729
3,2000-10-26,0.6626079678465061,0.7932501209302325,0.828125,0.7067917480784759,0.0,0.5178893939292213,0.5069524264623023,0.05749867998163457,0.06962388034188034,0.11417091959557053,0.4256910137165823,2000,0.42041188728900447,0.6461676914925191,0.7757898629900332,0.8214032738095238,0.6108480734568591,0.07417889464897637,0.4811962102472566,0.49610340907407796,0.06691585071494173,0.06833116002442002,0.16318444643143729
4,2000-10-27,0.6604500979305012,0.7959105395348838,0.828125,0.7067917480784759,0.0,0.5161128753952855,0.5054891243097046,0.05749867998163457,0.06666666666666667,0.11401669073984914,0.4251061422637001,2000,0.42041188728900447,0.6461676914925191,0.7757898629900332,0.8214032738095238,0.6108480734568591,0.07417889464897637,0.4811962102472566,0.49610340907407796,0.06691585071494173,0.06833116002442002,0.16318444643143729
5,2000-10-28,0.6590115179864979,0.7959105395348838,0.828125,0.7032390086353018,0.0,0.5143363568613496,0.5054891243097046,0.05749867998163457,0.06666666666666667,0.12192858289199165,0.42522054768680295,2000,0.42041188728900447,0.6461676914925191,0.7757898629900332,0.8214032738095238,0.6108480734568591,0.07417889464897637,0.4811962102472566,0.49610340907407796,0.06691585071494173,0.06833116002442002,0.16318444643143729
6,2000-10-29,0.656853648070493,0.8001673023255814,0.8266666666666667,0.6996979801653096,0.0,0.5125598383274138,0.5048184435929234,0.05749867998163457,0.06666666666666667,0.128854918953619,0.4253784144750307,2000,0.42041188728900447,0.6461676914925191,0.7757898629900332,0.8214032738095238,0.6108480734568591,0.07417889464897637,0.4811962102472566,0.49610340907407796,0.06691585071494173,0.06833116002442002,0.16318444643143729
7,2000-10-30,0.6539841356836653,0.8001673023255814,0.8266666666666667,0.6961686626684993,0.0,0.510783319793478,0.5041477628761422,0.05749867998163457,0.06666666666666667,0.13365350666024714,0.4249736703322581,2000,0.42041188728900447,0.6461676914925191,0.7757898629900332,0.8214032738095238,0.6108480734568591,0.07417889464897637,0.4811962102472566,0.49610340907407796,0.06691585071494173,0.06833116002442002,0.16318444643143729
8,2000-10-31,0.6525506540737814,0.8006994046511627,0.8266666666666667,0.6908746864232839,0.0,0.5090068012595422,0.5041477628761422,0.05749867998163457,0.06666666666666667,0.13841261434761676,0.4246523936946497,2000,0.42041188728900447,0.6461676914925191,0.7757898629900332,0.8214032738095238,0.6108480734568591,0.07417889464897637,0.4811962102472566,0.49610340907407796,0.06691585071494173,0.06833116002442002,0.16318444643143729
9,2000-11-01,0.6489669500490715,0.8012315069767442,0.8222916666666666,0.6873453689264736,0.0,0.5072302827256064,0.5041477628761422,0.059352031680440856,0.06666666666666667,0.14457695393997752,0.4241809190507789,2000,0.42041188728900447,0.6461676914925191,0.7757898629900332,0.8214032738095238,0.6108480734568591,0.07417889464897637,0.4811962102472566,0.49610340907407796,0.06691585071494173,0.06833116002442002,0.16318444643143729
10,2000-11-02,0.6468256497189543,0.8012315069767442,0.8230208333333333,0.6838160514296633,0.0,0.5072302827256064,0.5048184435929234,0.06343794765840226,0.06666666666666667,0.1492404108489809,0.42462877929512743,2000,0.42041188728900447,0.6461676914925191,0.7757898629900332,0.8214032738095238,0.6108480734568591,0.07417889464897637,0.4811962102472566,0.49610340907407796,0.06691585071494173,0.06833116002442002,0.16318444643143729
11,2000-11-03,0.6446843493888372,0.8012315069767442,0.82375,0.6803101558792167,0.0,0.5054537641916707,0.5034770821593608,0.05981536960514243,0.06666666666666667,0.15304782538918313,0.4238436720256821,2000,0.42041188728900447,0.6461676914925191,0.7757898629900332,0.8214032738095238,0.6108480734568591,0.07417889464897637,0.4811962102472566,0.49610340907407796,0.06691585071494173,0.06833116002442002,0.16318444643143729
12,2000-11-04,0.6418292822820143,0.802295711627907,0.8186458333333333,0.6768042603287702,0.0,0.5054537641916707,0.5034770821593608,0.05749867998163457,0.06666666666666667,0.1537363184079602,0.42264075989793176,2000,0.42041188728900447,0.6461676914925191,0.7757898629900332,0.8214032738095238,0.6108480734568591,0.07417889464897637,0.4811962102472566,0.49610340907407796,0.06691585071494173,0.06833116002442002,0.16318444643143729
13,2000-11-05,0.6389844118434301,0.8028278139534883,0.8157291666666666,0.6732983647783236,0.0,0.5036772456577349,0.5034770821593608,0.05749867998163457,0.06666666666666667,0.16362558176857647,0.4225785013475882,2000,0.42041188728900447,0.6461676914925191,0.7757898629900332,0.8214032738095238,0.6108480734568591,0.07417889464897637,0.4811962102472566,0.49610340907407796,0.06691585071494173,0.06833116002442002,0.16318444643143729
14,2000-11-06,0.6354283237951999,0.8033598976744186,0.8157291666666666,0.669792469227877,0.0,0.5019007271237991,0.5028064014425796,0.05749867998163457,0.06666666666666667,0.16428085379553845,0.42174631863743806,2000,0.42041188728900447,0.6461676914925191,0.7757898629900332,0.8214032738095238,0.6108480734568591,0.07417889464897637,0.4811962102472566,0.49610340907407796,0.06691585071494173,0.06833116002442002,0.16318444643143729
15,2000-11-07,0.6340088626041441,0.8006994046511627,0.8171875,0.6662865736774305,0.0,0.5001242085898633,0.5028064014425796,0.05749867998163457,0.06666666666666667,0.16128631038356603,0.42065646079970465,2000,0.42041188728900447,0.6461676914925191,0.7757898629900332,0.8214032738095238,0.6108480734568591,0.07417889464897637,0.4811962102472566,0.49610340907407796,0.06691585071494173,0.06833116002442002,0.16318444643143729
16,2000-11-08,0.6325923754413245,0.7969747069767442,0.8128125,0.6628060724477783,0.0,0.5001242085898633,0.5028064014425796,0.05958370064279164,0.06666666666666667,0.17843267533301235,0.42127993075407605,2000,0.42041188728900447,0.6461676914925191,0.7757898629900332,0.8214032738095238,0.6108480734568591,0.07417889464897637,0.4811962102472566,0.49610340907407796,0.06691585071494173,0.06833116002442002,0.16318444643143729
17,2000-11-09,0.631175888278505,0.7937822046511628,0.8128125,0.6593255712181261,0.008206660223178983,0.4983483614537105,0.5001236785754546,0.06992485078053272,0.06666666666666667,0.1817376023110255,0.42221039841583624,2000,0.42041188728900447,0.6461676914925191,0.7757898629900332,0.8214032738095238,0.6108480734568591,0.07417889464897637,0.4811962102472566,0.49610340907407796,0.06691585071494173,0.06833116002442002,0.16318444643143729
18,2000-11-10,0.6290511575342757,0.7905896465116279,0.8069791666666667,0.6558450699884739,0.00899159417743022,0.4965725143175577,0.49878231714189214,0.08266694214876055,0.06666666666666667,0.18474193548387097,0.4220887010637222,2000,0.42041188728900447,0.6461676914925191,0.7757898629900332,0.8214032738095238,0.6108480734568591,0.07417889464897637,0.4811962102472566,0.49610340907407796,0.06691585071494173,0.06833116002442002,0.16318444643143729
19,2000-11-11,0.6283429139528659,0.787929134883721,0.8069791666666667,0.6523645687588218,0.012881117652227396,0.49479666718140497,0.49878231714189214,0.09516473829201129,0.06666666666666667,0.18702712245225486,0.42309344136485316,2000,0.42041188728900447,0.6461676914925191,0.7757898629900332,0.8214032738095238,0.6108480734568591,0.07417889464897637,0.4811962102472566,0.49610340907407796,0.06691585071494173,0.06833116002442002,0.16318444643143729
20,2000-11-12,0.6255175871284058,0.7873970325581395,0.8047916666666667,0.6506243181439957,0.01394722197815072,0.4930208200452522,0.49701348810999757,0.09516473829201129,0.06666666666666667,0.18954453538757823,0.4223688074976863,2000,0.42041188728900447,0.6461676914925191,0.7757898629900332,0.8214032738095238,0.6108480734568591,0.07417889464897637,0.4811962102472566,0.49610340907407796,0.06691585071494173,0.06833116002442002,0.16318444643143729
21,2000-11-13,0.6234005038853555,0.7863328372093024,0.8040625,0.6471547882471138,0.015016255162112293,0.4983483614537105,0.49701348810999757,0.09516473829201129,0.06666666666666667,0.19260696517412934,0.42257671042003986,2000,0.42041188728900447,0.6461676914925191,0.7757898629900332,0.8214032738095238,0.6108480734568591,0.07417889464897637,0.4811962102472566,0.49610340907407796,0.06691585071494173,0.06833116002442002,0.16318444643143729
22,2000-11-14,0.6219891150566552,0.7836723720930232,0.8033333333333333,0.6436962296830024,0.01861289283308438,0.4894691257729467,0.49701348810999757,0.09516473829201129,0.06666666666666667,0.195537473920719,0.42151554357614385,2000,0.42041188728900447,0.6461676914925191,0.7757898629900332,0.8214032738095238,0.6108480734568591,0.07417889464897637,0.4811962102472566,0.49610340907407796,0.06691585071494173,0.06833116002442002,0.16318444643143729
23,2000-11-15,0.6212834206423051,0.7799477488372093,0.7989583333333333,0.6385083918368353,0.021904929268078376,0.48769327863679396,0.49701348810999757,0.09516473829201129,0.06666666666666667,0.1944068367838228,0.4201547832407053,2000,0.42041188728900447,0.6461676914925191,0.7757898629900332,0.8214032738095238,0.6108480734568591,0.07417889464897637,0.4811962102472566,0.49610340907407796,0.06691585071494173,0.06833116002442002,0.16318444643143729
24,2000-11-16,0.6198750058418412,0.7762231627906977,0.7953125,0.6350498332727239,0.02460240752130744,0.4859174315006412,0.49612907359405034,0.09516473829201129,0.06666666666666667,0.1959886053602953,0.41909294248402346,2000,0.42041188728900447,0.6461676914925191,0.7757898629900332,0.8214032738095238,0.6108480734568591,0.07417889464897637,0.4811962102472566,0.49610340907407796,0.06691585071494173,0.06833116002442002,0.16318444643143729
25,2000-11-17,0.6184695650696135,0.7730306046511628,0.7953125,0.6315912747086125,0.02866766247839967,0.48414158436448845,0.49612907359405034,0.09516473829201129,0.06666666666666667,0.1989183116674691,0.4188091981492474,2000,0.42041188728900447,0.6461676914925191,0.7757898629900332,0.8214032738095238,0.6108480734568591,0.07417889464897637,0.4811962102472566,0.49610340907407796,0.06691585071494173,0.06833116002442002,0.16318444643143729
26,2000-11-18,0.6170641242973858,0.7698380465116279,0.7953125,0.6281568777312763,0.0323931699030548,0.48236573722833564,0.49524465907810306,0.09516473829201129,0.06666666666666667,0.20174658963248274,0.41839531093409443,2000,0.42041188728900447,0.6461676914925191,0.7757898629900332,0.8214032738095238,0.6108480734568591,0.07417889464897637,0.4811962102472566,0.49610340907407796,0.06691585071494173,0.06833116002442002,0.16318444643143729
27,2000-11-19,0.6156586835251582,0.7671775813953489,0.7945833333333333,0.6230052822652721,0.03511700787862812,0.48236573722833564,0.49436024456215577,0.09484039256198375,0.06666666666666667,0.20430396405071416,0.4178078893467596,2000,0.42041188728900447,0.6461676914925191,0.7757898629900332,0.8214032738095238,0.6108480734568591,0.07417889464897637,0.4811962102472566,0.49610340907407796,0.06691585071494173,0.06833116002442002,0.16318444643143729
28,2000-11-20,0.6135505223668166,0.7634529302325581,0.7945833333333333,0.6178536867992678,0.037928711595348975,0.48058921869439986,0.4934758300462085,0.07118853305785139,0.06666666666666667,0.20707045418070935,0.414635988697316,2000,0.42041188728900447,0.6461676914925191,0.7757898629900332,0.8214032738095238,0.6108480734568591,0.07417889464897637,0.4811962102472566,0.49610340907407796,0.06691585071494173,0.06833116002442002,0.16318444643143729
