trafficindexdate,minimum_traffic_index,maximum_traffic_index,average_traffic_index
2016-04-26 00:00:00.000,2,74,38.574913
2021-08-28 00:00:00.000,2,53,30.646616
2019-11-05 00:00:00.000,4,65,30.701389
2019-08-10 00:00:00.000,1,26,10.947917
2015-12-10 00:00:00.000,1,76,34.680702
2021-08-16 00:00:00.000,1,62,29.651567
2022-04-02 00:00:00.000,1,45,18.163904
2019-02-10 00:00:00.000,1,42,16.414635
2022-10-29 00:00:00.000,1,54,24.564886
2021-05-01 00:00:00.000,1,13,5.1006947
2016-08-05 00:00:00.000,4,78,37.324909
2020-11-10 00:00:00.000,4,62,28.494545
2019-03-21 00:00:00.000,1,62,26.482517
2016-06-26 00:00:00.000,1,45,15.180555
2016-01-25 00:00:00.000,1,71,30.118055
2020-04-03 00:00:00.000,2,17,9.7595816
2021-01-20 00:00:00.000,6,67,35.756943
2016-02-15 00:00:00.000,1,67,30.166065
2016-07-31 00:00:00.000,1,38,16.185965
2021-04-09 00:00:00.000,1,72,38.045139
2018-01-30 00:00:00.000,1,72,29.020979
2021-06-05 00:00:00.000,1,74,36.356846
2016-09-26 00:00:00.000,4,65,30.260416
2020-05-05 00:00:00.000,1,27,14.073684
2019-04-02 00:00:00.000,1,62,24.48951
2022-02-14 00:00:00.000,1,72,30.53125
2019-07-13 00:00:00.000,1,40,21.195122
2016-05-27 00:00:00.000,2,87,47.350693
2020-03-24 00:00:00.000,4,27,16.529617
2017-11-29 00:00:00.000,1,63,27.915384
2021-06-24 00:00:00.000,1,63,32.405594
2022-07-02 00:00:00.000,1,53,23.32682
2022-04-24 00:00:00.000,0,51,15.826708
2020-10-02 00:00:00.000,2,69,33.40625
2021-10-24 00:00:00.000,1,54,26.626017
2021-05-20 00:00:00.000,1,65,39.136002
2019-02-08 00:00:00.000,9,63,32.381626
2018-03-07 00:00:00.000,1,63,27.781691
2016-07-01 00:00:00.000,9,71,33.276001
2016-06-12 00:00:00.000,1,35,10.477352
2016-05-31 00:00:00.000,2,76,41.121952
2019-01-11 00:00:00.000,4,74,36.738674
2018-07-23 00:00:00.000,1,51,22.609756
2022-12-15 00:00:00.000,1,83,36.390835
2018-11-14 00:00:00.000,2,65,28.59375
2020-04-16 00:00:00.000,4,24,12.251748
2020-09-27 00:00:00.000,2,42,20.781818
2019-05-12 00:00:00.000,1,42,12.825175
2022-12-10 00:00:00.000,1,65,27.461748
2017-05-10 00:00:00.000,1,56,27.651567
2022-04-05 00:00:00.000,1,67,28.742268
2020-08-13 00:00:00.000,4,62,29.375
2022-07-16 00:00:00.000,1,29,12.524806
2022-06-28 00:00:00.000,0,62,29.95779
2022-10-12 00:00:00.000,1,74,40.126316
2018-02-03 00:00:00.000,1,56,24.814035
2016-04-16 00:00:00.000,2,69,36.496502
2022-05-10 00:00:00.000,1,72,31.138212
2021-06-30 00:00:00.000,4,67,35.4021
2020-11-13 00:00:00.000,2,62,28.371529
2017-06-22 00:00:00.000,1,61,28.267857
2016-06-11 00:00:00.000,1,49,23.239584
2015-10-30 00:00:00.000,1,65,24.190971
2022-03-31 00:00:00.000,1,71,32.365868
2017-02-17 00:00:00.000,1,63,27.21875
2021-08-08 00:00:00.000,1,38,20.34252
2017-10-19 00:00:00.000,1,59,26.592983
2017-03-20 00:00:00.000,1,49,21.671429
2021-05-10 00:00:00.000,1,24,10.298245
2020-02-06 00:00:00.000,8,74,34.809029
2020-12-13 00:00:00.000,1,15,7.3923612
2022-08-24 00:00:00.000,1,71,31.129147
2018-10-02 00:00:00.000,1,58,26.569445
2019-08-06 00:00:00.000,1,56,23.024305
2018-12-05 00:00:00.000,2,71,35.028435
2017-08-08 00:00:00.000,1,53,25.966417
2015-10-18 00:00:00.000,1,53,19.680555
2021-08-02 00:00:00.000,1,65,31.652779
2016-03-19 00:00:00.000,4,60,27.805555
2016-05-20 00:00:00.000,1,62,28.704226
2021-11-13 00:00:00.000,1,69,33.840279
2019-01-06 00:00:00.000,1,24,10.909408
2021-06-11 00:00:00.000,2,65,34.988766
2023-02-13 00:00:00.000,1,76,29.392944
2019-02-16 00:00:00.000,4,51,23.347368
2021-09-04 00:00:00.000,1,60,31.180555
2022-06-22 00:00:00.000,1,65,27.945129
2017-09-16 00:00:00.000,1,57,29.723637
2015-12-31 00:00:00.000,31,72,46.679443
2018-05-20 00:00:00.000,1,27,8.1846685
2019-04-27 00:00:00.000,1,53,25.75
2020-08-22 00:00:00.000,2,45,23.625
2020-04-14 00:00:00.000,2,17,8.7351913
2019-01-02 00:00:00.000,1,58,24.268293
2017-09-01 00:00:00.000,1,29,9.5749998
2019-09-29 00:00:00.000,1,53,21.340425
2022-02-03 00:00:00.000,9,83,41.684029
2019-10-15 00:00:00.000,2,62,27.592058
2022-08-03 00:00:00.000,0,69,28.291155
2018-08-19 00:00:00.000,1,17,5.9821429
2017-04-13 00:00:00.000,1,61,28.667831
2019-10-09 00:00:00.000,1,65,27.77352
2016-01-27 00:00:00.000,4,81,36.650909
2017-01-04 00:00:00.000,1,67,26.372822
2021-11-23 00:00:00.000,2,87,42.107639
2021-09-08 00:00:00.000,2,69,35.393726
2018-11-26 00:00:00.000,1,72,27.213287
2019-05-14 00:00:00.000,1,54,21.306337
2017-08-28 00:00:00.000,1,40,15.354386
2019-06-22 00:00:00.000,1,58,30.245613
2016-12-07 00:00:00.000,1,78,31.774546
2022-01-16 00:00:00.000,6,29,15.3125
2018-04-12 00:00:00.000,1,62,28.651567
2021-11-30 00:00:00.000,6,63,28.501741
2018-10-25 00:00:00.000,2,65,31.298611
2022-03-27 00:00:00.000,1,62,26.101322
2015-09-03 00:00:00.000,4,72,39.972126
2022-01-06 00:00:00.000,4,56,26.625
2016-09-16 00:00:00.000,1,26,8.5087109
2015-11-23 00:00:00.000,1,65,26.374557
2016-02-14 00:00:00.000,2,54,23.651567
2021-08-09 00:00:00.000,1,63,30.690392
2020-09-14 00:00:00.000,2,60,29.01
2022-08-17 00:00:00.000,1,63,27.606577
2022-07-23 00:00:00.000,1,49,22.932617
2022-07-10 00:00:00.000,0,49,18.541815
2021-04-19 00:00:00.000,2,74,29.951389
2019-12-03 00:00:00.000,4,74,33.055557
2021-09-29 00:00:00.000,2,76,36.792114
2021-10-01 00:00:00.000,1,80,40.482269
2016-04-21 00:00:00.000,8,72,39.310104
2018-08-03 00:00:00.000,1,62,27.083624
2018-05-24 00:00:00.000,1,56,22.111889
2018-06-18 00:00:00.000,1,49,17.565971
2023-02-24 00:00:00.000,1,71,30.060606
2020-05-18 00:00:00.000,1,15,7.0696864
2018-05-18 00:00:00.000,1,69,30.744755
2015-08-06 00:00:00.000,24,63,57.858116
2019-10-26 00:00:00.000,1,63,28.642857
2019-03-20 00:00:00.000,1,60,26.750877
2016-10-27 00:00:00.000,1,72,32.458332
2022-07-18 00:00:00.000,1,54,20.657351
2022-02-23 00:00:00.000,1,71,37.722221
2016-11-03 00:00:00.000,1,71,28.759583
2020-01-15 00:00:00.000,6,63,30.090279
2021-12-03 00:00:00.000,1,81,36.666668
2022-12-27 00:00:00.000,1,87,34.652721
2022-09-15 00:00:00.000,1,72,31.314476
2016-09-25 00:00:00.000,1,53,24.620209
2019-08-25 00:00:00.000,1,35,16.663158
2022-01-04 00:00:00.000,2,58,24.715279
2017-08-23 00:00:00.000,1,53,26.676056
2020-06-22 00:00:00.000,1,56,26.333334
2019-12-08 00:00:00.000,1,40,17.658537
2016-11-30 00:00:00.000,2,67,31.545454
2017-01-18 00:00:00.000,13,69,37.735916
2017-03-17 00:00:00.000,1,63,30.596491
2019-11-10 00:00:00.000,1,49,22.569445
2017-11-30 00:00:00.000,1,63,25.700001
2020-08-10 00:00:00.000,4,60,29.322916
2019-09-15 00:00:00.000,1,45,21.100695
2021-06-27 00:00:00.000,1,15,3.7743056
2016-04-22 00:00:00.000,4,80,41.90493
2022-12-01 00:00:00.000,0,90,37.448383
2017-05-12 00:00:00.000,1,64,29.759583
2019-07-07 00:00:00.000,1,33,16.37676
2018-06-20 00:00:00.000,1,58,23.905264
2018-08-10 00:00:00.000,1,60,27.46875
2019-10-22 00:00:00.000,1,65,28.364584
2016-04-24 00:00:00.000,1,60,26.658537
2017-12-09 00:00:00.000,1,56,21.70039
2018-01-16 00:00:00.000,1,61,27.752613
2016-05-16 00:00:00.000,1,63,35.034721
2017-04-21 00:00:00.000,1,56,24.505301
2021-07-15 00:00:00.000,1,35,20.433098
2017-11-21 00:00:00.000,1,56,25.850174
2018-09-23 00:00:00.000,1,47,19.361111
2019-06-12 00:00:00.000,1,56,24.947552
2016-09-02 00:00:00.000,2,78,35.164913
2016-01-08 00:00:00.000,6,76,35.857143
2017-02-19 00:00:00.000,1,38,16.583334
2019-10-10 00:00:00.000,1,65,28.663195
2020-12-01 00:00:00.000,6,67,30.58007
2019-12-14 00:00:00.000,4,62,30.572916
2019-05-08 00:00:00.000,1,49,20.944056
2020-09-23 00:00:00.000,2,63,29.493055
2021-02-23 00:00:00.000,4,72,37.076389
2020-02-03 00:00:00.000,1,60,27.506945
2022-12-02 00:00:00.000,0,78,37.658447
2018-12-30 00:00:00.000,1,35,14.783216
2021-07-18 00:00:00.000,1,22,7.9961977
2019-05-09 00:00:00.000,1,56,20.566433
2022-05-08 00:00:00.000,0,60,20.530642
2019-09-19 00:00:00.000,1,63,27.909721
2018-04-24 00:00:00.000,1,58,24.623529
2019-07-04 00:00:00.000,1,54,26.324041
2020-04-10 00:00:00.000,1,15,8.2570419
2021-04-06 00:00:00.000,2,62,32.648083
2019-09-13 00:00:00.000,2,69,30.754387
2018-02-22 00:00:00.000,1,58,25.242958
2020-06-08 00:00:00.000,1,54,24.345098
2016-10-05 00:00:00.000,1,62,29.452055
2023-02-07 00:00:00.000,1,78,29.913612
2017-03-15 00:00:00.000,2,49,23.374126
2022-10-19 00:00:00.000,1,76,31.115335
2020-06-10 00:00:00.000,4,56,27.010639
2021-03-30 00:00:00.000,4,65,35.264809
2017-07-09 00:00:00.000,11,35,22.642857
2018-12-23 00:00:00.000,1,44,16.444056
2021-10-10 00:00:00.000,4,47,24.010601
2020-09-13 00:00:00.000,1,36,18.283018
2017-06-23 00:00:00.000,1,54,25.553957
2016-10-03 00:00:00.000,1,65,25.447552
2022-09-08 00:00:00.000,0,74,32.720596
2016-05-17 00:00:00.000,4,72,39.296295
2016-06-03 00:00:00.000,2,90,43.951851
2017-10-18 00:00:00.000,1,61,26.750877
2021-07-08 00:00:00.000,1,67,33.045776
2017-10-30 00:00:00.000,1,57,23.982143
2021-11-04 00:00:00.000,1,76,35.615383
2018-06-21 00:00:00.000,1,60,26.122377
2019-10-31 00:00:00.000,2,80,33.967392
2018-01-03 00:00:00.000,1,57,25.463415
2018-08-11 00:00:00.000,1,35,19.206293
2023-02-06 00:00:00.000,2,71,36.105721
2016-08-29 00:00:00.000,1,56,26.602837
2020-08-31 00:00:00.000,1,63,29.135416
2020-12-29 00:00:00.000,6,71,34.557491
2022-01-07 00:00:00.000,2,60,26.15625
2018-08-01 00:00:00.000,1,58,25.369337
2017-06-19 00:00:00.000,2,57,30.304659
2016-06-20 00:00:00.000,2,72,34.487804
2021-11-28 00:00:00.000,4,44,20.826389
2018-11-19 00:00:00.000,1,76,33.150002
2022-09-30 00:00:00.000,1,74,32.805916
2022-11-25 00:00:00.000,1,76,32.063267
2016-01-22 00:00:00.000,1,90,26.620209
2020-07-29 00:00:00.000,2,54,27.807018
2020-12-23 00:00:00.000,4,65,30.679577
2019-02-26 00:00:00.000,2,58,26.232639
2016-08-16 00:00:00.000,1,63,30.063829
2018-09-13 00:00:00.000,1,72,28.814035
2018-06-19 00:00:00.000,1,51,23.492958
2021-01-04 00:00:00.000,1,65,30.53125
2018-08-25 00:00:00.000,1,17,6.7534723
2019-01-30 00:00:00.000,1,67,27.133333
2016-12-15 00:00:00.000,1,74,32.874126
2016-06-27 00:00:00.000,4,65,34.212543
2022-11-27 00:00:00.000,0,56,19.998726
2021-01-08 00:00:00.000,6,72,34.267361
2021-01-18 00:00:00.000,11,85,34.798611
2021-01-23 00:00:00.000,1,17,8.1560001
2018-03-06 00:00:00.000,4,60,31.070175
2020-09-24 00:00:00.000,2,65,32.081482
2017-11-12 00:00:00.000,1,64,27.30662
2022-09-18 00:00:00.000,1,60,21.918974
2017-05-23 00:00:00.000,1,59,28.131945
2019-12-19 00:00:00.000,4,69,32.053005
2022-12-09 00:00:00.000,1,74,30.859173
2021-07-17 00:00:00.000,4,35,20.968531
2016-04-13 00:00:00.000,4,90,36.798588
2021-03-27 00:00:00.000,2,72,30.996515
2023-02-10 00:00:00.000,1,71,27.625
2020-07-23 00:00:00.000,4,62,30.204166
2020-01-26 00:00:00.000,4,47,25.027779
2018-08-24 00:00:00.000,1,17,6.8298612
2019-09-02 00:00:00.000,1,56,25.541666
2017-05-16 00:00:00.000,1,56,25.802084
2022-06-14 00:00:00.000,1,63,27.785019
2021-05-08 00:00:00.000,1,18,7.4513888
2016-06-15 00:00:00.000,2,72,33.860142
2019-04-20 00:00:00.000,1,54,28.691229
2016-08-15 00:00:00.000,1,62,31.472029
2020-02-25 00:00:00.000,4,65,31.327465
2016-01-31 00:00:00.000,1,63,27.735191
2021-08-21 00:00:00.000,1,51,27.473684
2017-12-22 00:00:00.000,1,73,31.958176
2019-04-25 00:00:00.000,1,60,26.874126
2020-03-04 00:00:00.000,1,62,29.86219
2016-02-05 00:00:00.000,2,90,49.185715
2015-11-01 00:00:00.000,1,36,8.4756947
2022-04-16 00:00:00.000,1,63,23.747444
2017-12-10 00:00:00.000,1,38,14.949791
2016-12-17 00:00:00.000,11,45,24.788195
2022-09-19 00:00:00.000,1,69,29.840467
2019-03-05 00:00:00.000,1,62,27.454546
2019-03-18 00:00:00.000,1,54,24.056538
2018-06-05 00:00:00.000,1,60,25.164335
2022-07-01 00:00:00.000,0,62,32.838428
2017-12-06 00:00:00.000,1,63,27.444445
2019-06-04 00:00:00.000,1,56,22.793774
2019-01-16 00:00:00.000,2,63,26.007017
2021-10-14 00:00:00.000,1,72,34.168457
2022-05-06 00:00:00.000,1,49,18.506674
2018-08-06 00:00:00.000,1,54,23.607914
2017-11-16 00:00:00.000,1,57,24.281691
2016-05-22 00:00:00.000,1,47,21.603508
2018-07-20 00:00:00.000,1,54,24.277779
2016-02-03 00:00:00.000,2,90,41.753624
2019-08-01 00:00:00.000,1,53,23.916666
2016-07-19 00:00:00.000,2,65,33.609756
2021-06-28 00:00:00.000,1,63,33.15625
2015-11-05 00:00:00.000,1,74,33.28223
2020-08-16 00:00:00.000,1,31,16.201389
2019-01-08 00:00:00.000,9,58,28.802084
2022-01-21 00:00:00.000,4,90,39.517361
2020-01-01 00:00:00.000,2,33,14.727273
2019-04-16 00:00:00.000,4,54,34.254333
2023-01-30 00:00:00.000,1,76,35.492424
2018-01-21 00:00:00.000,1,51,20.354166
2016-02-19 00:00:00.000,2,71,33.711807
2019-12-02 00:00:00.000,2,69,28.932625
2019-07-10 00:00:00.000,1,49,24.736111
2019-07-16 00:00:00.000,1,51,22.364584
2018-10-30 00:00:00.000,1,58,22.940971
2015-12-04 00:00:00.000,1,85,35.903225
2020-01-29 00:00:00.000,6,83,35.290657
2015-09-09 00:00:00.000,2,67,36.638889
2020-02-29 00:00:00.000,4,58,34.152779
2016-06-01 00:00:00.000,4,71,38.892361
2022-08-04 00:00:00.000,1,69,28.414099
2018-03-28 00:00:00.000,2,63,27.508711
2018-02-11 00:00:00.000,1,56,20.199301
2016-07-29 00:00:00.000,2,72,36.312283
2020-06-20 00:00:00.000,1,54,13.343971
2019-04-05 00:00:00.000,1,65,30.753521
2017-12-24 00:00:00.000,1,44,13.402778
2022-03-20 00:00:00.000,6,31,18.277779
2022-03-10 00:00:00.000,2,33,19.600695
2022-03-25 00:00:00.000,1,74,33.166565
2016-10-08 00:00:00.000,1,62,29.121529
2022-10-09 00:00:00.000,1,54,20.655773
2021-07-13 00:00:00.000,1,62,31.142361
2015-11-17 00:00:00.000,1,85,36.207886
2017-05-21 00:00:00.000,1,44,21.284721
2016-12-22 00:00:00.000,8,78,35.035088
2021-03-31 00:00:00.000,4,58,31.486111
2021-09-05 00:00:00.000,1,45,22.243055
2020-12-05 00:00:00.000,2,18,8.1805553
2019-02-18 00:00:00.000,1,60,23.277779
2018-09-19 00:00:00.000,1,58,23.560976
2021-05-03 00:00:00.000,1,24,11.621528
2022-05-14 00:00:00.000,1,69,30.265749
2020-11-14 00:00:00.000,1,60,27.19149
2016-08-17 00:00:00.000,1,90,41.863159
2020-05-26 00:00:00.000,1,11,4.3402777
2020-06-24 00:00:00.000,4,56,27.14035
2018-02-20 00:00:00.000,2,62,28.359156
2020-11-12 00:00:00.000,2,60,26.982639
2015-12-30 00:00:00.000,6,81,43.512726
2020-02-10 00:00:00.000,2,63,29.77352
2017-09-20 00:00:00.000,1,63,27.897873
2023-02-26 00:00:00.000,1,54,18.290781
2022-06-12 00:00:00.000,1,38,17.361822
2019-08-12 00:00:00.000,1,35,14.114583
2019-05-11 00:00:00.000,1,56,22.058035
2017-01-24 00:00:00.000,9,59,30.406475
2016-10-30 00:00:00.000,1,51,19.898954
2019-06-09 00:00:00.000,1,18,7.8586574
2019-12-21 00:00:00.000,2,58,28.531034
2018-10-14 00:00:00.000,1,47,18.219513
2016-01-01 00:00:00.000,8,54,24.180555
2022-09-06 00:00:00.000,1,72,31.117935
2021-12-18 00:00:00.000,2,67,34.590279
2021-11-12 00:00:00.000,1,76,36.315971
2020-04-29 00:00:00.000,1,31,13.361403
2020-12-03 00:00:00.000,4,63,29.052265
2017-08-14 00:00:00.000,1,54,25.743494
2017-06-01 00:00:00.000,1,54,24.611889
2016-02-18 00:00:00.000,4,76,37.846691
2019-09-25 00:00:00.000,1,54,26.340351
2019-06-06 00:00:00.000,1,31,13.463158
2018-08-07 00:00:00.000,1,54,24.372822
2017-06-21 00:00:00.000,1,59,26.810036
2022-10-16 00:00:00.000,1,54,19.731972
2017-09-04 00:00:00.000,1,24,9.5035458
2022-01-13 00:00:00.000,6,56,26.923611
2018-10-01 00:00:00.000,2,56,25.449123
2021-04-02 00:00:00.000,4,74,38.364582
2019-01-07 00:00:00.000,9,67,28.524305
2018-06-14 00:00:00.000,1,47,14.895471
2020-08-20 00:00:00.000,2,58,29.954861
2020-07-22 00:00:00.000,4,60,30.405983
2017-12-21 00:00:00.000,1,73,31.148014
2017-11-03 00:00:00.000,1,61,24.811846
2022-02-21 00:00:00.000,1,62,26.618881
2021-05-18 00:00:00.000,2,83,37.677303
2015-12-01 00:00:00.000,1,76,32.573944
2015-09-25 00:00:00.000,1,60,22.673611
2022-11-20 00:00:00.000,0,62,21.478609
2022-07-15 00:00:00.000,1,26,9.7957745
2017-09-27 00:00:00.000,1,63,27.804878
2020-07-11 00:00:00.000,2,44,22.128471
2021-10-09 00:00:00.000,2,63,36.790939
2017-07-16 00:00:00.000,1,35,18.586206
2023-02-17 00:00:00.000,1,76,30.892902
2017-07-02 00:00:00.000,1,29,11.72028
2020-03-07 00:00:00.000,4,60,30.811846
2022-04-17 00:00:00.000,1,53,19.357496
2020-04-23 00:00:00.000,1,17,8.3240414
2019-12-29 00:00:00.000,8,42,21.236111
2020-02-12 00:00:00.000,9,65,34.291668
2021-05-09 00:00:00.000,1,8,2.7824562
2022-06-08 00:00:00.000,1,65,29.127764
2020-05-02 00:00:00.000,1,18,6.6701388
2017-03-16 00:00:00.000,1,51,26.169014
2020-11-03 00:00:00.000,1,65,29.40625
2015-11-22 00:00:00.000,1,56,21.520834
2020-09-25 00:00:00.000,2,65,31.84375
2017-07-25 00:00:00.000,1,53,26.165354
2019-12-20 00:00:00.000,4,72,33.361111
2022-05-26 00:00:00.000,1,78,33.559353
2020-12-07 00:00:00.000,2,71,32.770832
2019-12-31 00:00:00.000,6,62,32.118465
2022-07-17 00:00:00.000,1,29,11.901451
2015-09-20 00:00:00.000,1,26,9.3146849
2023-01-14 00:00:00.000,1,58,24.01626
2018-04-15 00:00:00.000,1,53,24.086805
2018-03-31 00:00:00.000,1,49,24.332169
2022-11-21 00:00:00.000,0,74,35.68082
2017-04-30 00:00:00.000,1,49,26.12937
2021-10-17 00:00:00.000,2,49,23.90493
2022-04-25 00:00:00.000,1,76,29.201443
2021-06-09 00:00:00.000,2,62,32.903225
2021-09-22 00:00:00.000,2,72,36.214813
2023-01-29 00:00:00.000,1,62,25.863338
2019-10-13 00:00:00.000,1,53,21.774305
2019-01-09 00:00:00.000,6,58,26.884615
2020-03-31 00:00:00.000,2,20,10.361111
2018-03-25 00:00:00.000,1,45,19.797909
2020-03-06 00:00:00.000,6,67,35.887325
2017-12-14 00:00:00.000,1,61,25.394161
2016-06-02 00:00:00.000,4,74,42.163765
2019-08-24 00:00:00.000,1,49,22.947916
2018-04-26 00:00:00.000,1,60,28.442509
2015-09-17 00:00:00.000,1,81,39.052265
2021-08-20 00:00:00.000,1,67,32.263889
2019-02-11 00:00:00.000,1,58,23.791519
2018-06-09 00:00:00.000,1,42,19.775438
2017-02-21 00:00:00.000,1,56,26.072916
2016-08-21 00:00:00.000,1,40,19.235088
2019-08-26 00:00:00.000,1,54,25.368055
2018-01-04 00:00:00.000,1,57,23.641115
2022-05-31 00:00:00.000,1,72,31.771498
2016-11-09 00:00:00.000,1,65,25.257042
2022-12-21 00:00:00.000,1,80,34.199169
2022-07-22 00:00:00.000,1,63,26.933933
2016-09-07 00:00:00.000,1,69,29.95122
2019-09-17 00:00:00.000,1,58,26.378471
2019-05-02 00:00:00.000,2,65,31.646643
2018-12-09 00:00:00.000,1,44,15.506945
2023-01-04 00:00:00.000,1,87,31.680264
2016-06-09 00:00:00.000,1,65,29.96113
2019-12-12 00:00:00.000,6,67,31.694445
2021-09-27 00:00:00.000,1,65,30.438597
2016-02-12 00:00:00.000,6,89,40.822918
2020-09-22 00:00:00.000,4,62,29.857639
2018-09-21 00:00:00.000,1,60,25.448717
2016-10-09 00:00:00.000,1,49,20.501741
2019-07-31 00:00:00.000,1,53,22.357639
2021-10-03 00:00:00.000,1,49,22.891609
2021-09-15 00:00:00.000,1,71,33.621952
2019-12-01 00:00:00.000,2,49,23.123674
2019-10-08 00:00:00.000,4,72,35.979168
2019-04-10 00:00:00.000,2,54,27.940351
2021-05-21 00:00:00.000,2,76,41.45993
2017-11-20 00:00:00.000,1,69,30.007751
2022-06-21 00:00:00.000,1,63,28.008469
2020-11-05 00:00:00.000,6,63,35.756096
2017-04-23 00:00:00.000,1,47,18.028469
2015-10-23 00:00:00.000,4,90,42.074074
2019-04-26 00:00:00.000,1,63,29.045614
2021-07-25 00:00:00.000,1,20,9.425087
2019-09-01 00:00:00.000,1,44,18.569929
2019-01-03 00:00:00.000,1,69,30.229965
2021-09-20 00:00:00.000,1,65,32.127491
2022-01-12 00:00:00.000,13,65,36.739582
2022-03-17 00:00:00.000,1,85,40.364582
2022-09-16 00:00:00.000,1,80,32.649506
2021-07-09 00:00:00.000,1,67,33.052631
2021-05-27 00:00:00.000,4,71,34.329861
2019-01-18 00:00:00.000,1,67,27.118467
2021-08-11 00:00:00.000,2,65,31.107143
2020-07-17 00:00:00.000,4,58,29.024305
2017-10-15 00:00:00.000,1,53,22.739584
2016-02-16 00:00:00.000,2,80,36.396297
2016-04-11 00:00:00.000,2,67,35.981201
2021-08-03 00:00:00.000,1,69,32.277779
2020-02-19 00:00:00.000,6,65,31.229965
2020-02-13 00:00:00.000,6,67,31.604166
2016-11-27 00:00:00.000,1,51,18.940971
2016-05-07 00:00:00.000,2,74,38.790939
2018-08-20 00:00:00.000,1,13,4.3449478
2020-09-01 00:00:00.000,2,63,30.461805
2020-07-04 00:00:00.000,4,42,22.927084
2017-09-11 00:00:00.000,1,56,27.042801
2022-03-23 00:00:00.000,1,71,34.877274
2018-11-13 00:00:00.000,2,62,28.763065
2017-04-01 00:00:00.000,1,51,24.825785
2019-10-29 00:00:00.000,2,36,16.180555
2019-12-27 00:00:00.000,8,78,37.062717
2022-11-01 00:00:00.000,0,76,32.087914
2022-12-14 00:00:00.000,1,80,32.430328
2016-03-12 00:00:00.000,2,67,35.853657
2020-08-28 00:00:00.000,6,65,32.298611
2017-01-06 00:00:00.000,2,90,36.365852
2019-12-15 00:00:00.000,1,45,19.407665
2017-04-15 00:00:00.000,1,49,25.707317
2022-01-05 00:00:00.000,2,60,26.361111
2017-01-23 00:00:00.000,11,56,29.399305
2022-04-30 00:00:00.000,1,53,22.356106
2021-12-27 00:00:00.000,1,69,28.936619
2020-11-28 00:00:00.000,1,49,19.736111
2020-04-06 00:00:00.000,4,20,11.450705
2019-04-28 00:00:00.000,1,60,21.564461
2017-02-22 00:00:00.000,1,54,24.996529
2018-09-30 00:00:00.000,1,36,17.013937
2018-09-08 00:00:00.000,11,60,37.453037
2021-08-06 00:00:00.000,2,69,33.125435
2019-09-18 00:00:00.000,1,62,27.358885
2022-06-29 00:00:00.000,1,62,27.314148
2019-05-16 00:00:00.000,1,58,23.087412
2020-10-25 00:00:00.000,2,42,19.015686
2021-01-06 00:00:00.000,2,63,28.510416
2020-07-20 00:00:00.000,1,54,26.541666
2018-07-27 00:00:00.000,1,71,27.313589
2016-11-15 00:00:00.000,1,69,29.5
2016-11-24 00:00:00.000,1,72,29.275261
2017-03-11 00:00:00.000,1,51,25.666666
2022-06-18 00:00:00.000,0,58,25.219872
2021-12-05 00:00:00.000,1,51,19.430555
2019-11-13 00:00:00.000,2,65,28.368055
2021-03-17 00:00:00.000,8,76,37.322918
2019-08-29 00:00:00.000,1,65,31.892361
2022-11-19 00:00:00.000,1,71,28.525908
2023-01-19 00:00:00.000,1,76,33.206551
2021-12-14 00:00:00.000,1,89,39.403507
2020-09-03 00:00:00.000,2,65,31.323944
2015-11-09 00:00:00.000,1,71,26.574913
2021-12-10 00:00:00.000,1,80,37.947552
2019-09-16 00:00:00.000,1,58,24.878471
2016-07-26 00:00:00.000,2,63,30.788733
2016-04-19 00:00:00.000,2,67,37.114582
2019-02-14 00:00:00.000,6,62,28.350695
2017-06-17 00:00:00.000,1,57,25.182457
2021-02-07 00:00:00.000,1,15,3.6620209
2017-04-10 00:00:00.000,1,56,23.154676
2016-04-08 00:00:00.000,58,62,59.42857
2020-12-15 00:00:00.000,11,72,40.024307
2022-12-25 00:00:00.000,1,58,22.291981
2021-11-21 00:00:00.000,1,58,25.506945
2018-08-28 00:00:00.000,1,47,19.653847
2018-01-06 00:00:00.000,1,49,21.477352
2021-05-07 00:00:00.000,1,26,12.045139
2016-11-08 00:00:00.000,1,69,26.486013
2016-10-04 00:00:00.000,1,60,27.36014
2021-10-23 00:00:00.000,1,63,36.467213
2015-10-29 00:00:00.000,1,35,13.055555
2020-05-16 00:00:00.000,1,15,7.7520661
2018-04-29 00:00:00.000,1,44,20.62676
2022-09-01 00:00:00.000,1,72,30.666258
2021-09-21 00:00:00.000,1,72,35.15649
2020-12-26 00:00:00.000,2,15,6.5208335
2022-03-13 00:00:00.000,6,35,15.65625
2020-10-29 00:00:00.000,2,27,15.875
2019-02-20 00:00:00.000,2,63,27.741259
2021-09-13 00:00:00.000,1,65,29.9631
2016-07-17 00:00:00.000,1,36,15.787457
2019-07-21 00:00:00.000,1,31,14.697917
2017-11-28 00:00:00.000,1,61,23.964285
2019-10-05 00:00:00.000,4,60,30.728224
2018-09-10 00:00:00.000,1,56,24.307407
2016-10-17 00:00:00.000,2,72,31.369337
2020-10-01 00:00:00.000,2,71,32.386761
2015-10-13 00:00:00.000,4,72,36.365852
2020-09-09 00:00:00.000,2,62,29.380783
2015-09-30 00:00:00.000,8,72,41.470383
2022-04-06 00:00:00.000,1,74,27.399614
2016-04-10 00:00:00.000,38,58,50.358025
2019-11-28 00:00:00.000,2,65,29.797909
